[x] Start calibration... 428
[x] Filename: /data/local/tmp/test2/libtest.so
[x] Offset: 0
[x] Range: 17824
[x] Threshold: 428
[x] Spy-mode: no
[x] Master process 0 with pid 31283
[x] Slave process 1 with pid 31284
     0x0 - 2
    0x40 - 1
    0x80 - 1
    0xc0 - 4
    0xc0 - 3
   0x100 - 3
   0x100 - 1
   0x100 - 1
   0x100 - 2
   0x100 - 1
   0x100 - 2
   0x100 - 1
   0x100 - 2
   0x140 - 7
   0x140 - 3
   0x140 - 2
   0x140 - 2
   0x140 - 4
   0x140 - 2
   0x140 - 3
   0x140 - 4
   0x140 - 4
   0x140 - 3
   0x180 - 3
   0x180 - 1
   0x180 - 5
   0x180 - 7
   0x180 - 2
   0x180 - 10
   0x180 - 5
   0x180 - 1
   0x180 - 3
   0x180 - 2
   0x1c0 - 1
   0x1c0 - 2
   0x1c0 - 2
   0x1c0 - 2
   0x1c0 - 2
   0x1c0 - 2
   0x1c0 - 3
   0x1c0 - 3
   0x200 - 2
   0x200 - 1
   0x200 - 1
   0x200 - 2
   0x200 - 2
   0x200 - 2
   0x200 - 2
   0x200 - 1
   0x200 - 1
   0x200 - 2
   0x240 - 2
   0x240 - 2
   0x240 - 4
   0x240 - 1
   0x240 - 2
   0x240 - 2
   0x240 - 3
   0x240 - 1
   0x240 - 1
   0x240 - 1
   0x280 - 2
   0x280 - 3
   0x280 - 2
   0x280 - 2
   0x280 - 1
   0x280 - 3
   0x280 - 3
   0x2c0 - 2
   0x2c0 - 1
   0x2c0 - 1
   0x2c0 - 1
   0x2c0 - 2
   0x2c0 - 1
   0x2c0 - 2
   0x2c0 - 3
   0x2c0 - 3
   0x2c0 - 1
   0x2c0 - 2
   0x2c0 - 1
   0x300 - 3
   0x300 - 3
   0x300 - 3
   0x300 - 1
   0x300 - 3
   0x300 - 1
   0x300 - 5
   0x300 - 1
   0x300 - 2
   0x300 - 5
   0x300 - 2
   0x300 - 1
   0x340 - 4
   0x340 - 2
   0x340 - 1
   0x340 - 2
   0x340 - 1
   0x380 - 5
   0x380 - 1
   0x380 - 3
   0x380 - 2
   0x380 - 3
   0x380 - 2
   0x380 - 2
   0x380 - 2
   0x3c0 - 5
   0x3c0 - 1
   0x3c0 - 2
   0x3c0 - 5
   0x3c0 - 2
   0x3c0 - 2
   0x3c0 - 1
   0x3c0 - 1
   0x3c0 - 1
   0x400 - 2
   0x400 - 1
   0x400 - 1
   0x400 - 1
   0x400 - 2
   0x400 - 1
   0x400 - 1
   0x440 - 5
   0x440 - 1
   0x480 - 2
   0x480 - 1
   0x480 - 3
   0x480 - 1
   0x4c0 - 1
   0x4c0 - 1
   0x4c0 - 2
   0x4c0 - 1
   0x4c0 - 1
   0x4c0 - 2
   0x4c0 - 1
   0x500 - 1
   0x500 - 2
   0x500 - 1
   0x500 - 1
   0x500 - 2
   0x500 - 1
   0x540 - 1
   0x540 - 1
   0x540 - 3
   0x540 - 1
   0x580 - 2
   0x580 - 1
   0x5c0 - 2
   0x5c0 - 2
   0x5c0 - 1
   0x600 - 1
   0x600 - 1
   0x600 - 1
   0x640 - 3
   0x640 - 1
   0x640 - 2
   0x640 - 2
   0x640 - 1
   0x680 - 4
   0x6c0 - 4
   0x700 - 13
   0x740 - 16
   0x780 - 6
   0x800 - 11
   0x840 - 8
   0x880 - 8
   0x900 - 9
   0x940 - 7
   0x980 - 6
   0x9c0 - 4
   0xa40 - 8
   0xa80 - 8
   0xac0 - 11
   0xb00 - 9
   0xb80 - 10
   0xbc0 - 8
   0xc00 - 7
   0xc40 - 9
   0xcc0 - 34
   0xd00 - 9
   0xd40 - 11
   0xd80 - 9
   0xe00 - 33
   0xe40 - 9
   0xe80 - 9
   0xec0 - 5
   0xf40 - 18
   0xf80 - 6
   0xfc0 - 8
  0x1040 - 11
  0x1080 - 9
  0x10c0 - 9
  0x1100 - 5
  0x1140 - 3
  0x1180 - 10
  0x11c0 - 9
  0x1200 - 8
  0x1240 - 9
  0x1280 - 25
  0x12c0 - 24
  0x1300 - 6
  0x1340 - 6
  0x1380 - 6
  0x13c0 - 9
  0x1400 - 3
  0x1440 - 7
  0x1480 - 5
  0x14c0 - 5
  0x1540 - 12
  0x1580 - 7
  0x15c0 - 7
  0x1600 - 6
  0x1640 - 5
  0x1680 - 9
  0x16c0 - 11
  0x1700 - 7
  0x1740 - 8
  0x1780 - 4
  0x17c0 - 4
  0x1800 - 7
  0x1840 - 13
  0x1880 - 9
  0x18c0 - 8
  0x1900 - 7
  0x1940 - 7
  0x1980 - 7
  0x19c0 - 11
  0x1a00 - 10
  0x1a40 - 5
  0x1a80 - 9
  0x1ac0 - 14
  0x1b00 - 6
  0x1b80 - 8
  0x1bc0 - 5
  0x1c00 - 5
  0x1c40 - 9
  0x1c80 - 8
  0x1cc0 - 6
  0x1d00 - 12
  0x1d40 - 7
  0x1d80 - 6
  0x1dc0 - 5
  0x1e00 - 4
  0x1e40 - 9
  0x1e80 - 10
  0x1ec0 - 6
  0x1f00 - 5
  0x1f40 - 7
  0x1f80 - 6
  0x1fc0 - 4
  0x2000 - 9
  0x2040 - 8
  0x2040 - 1
  0x2040 - 4
  0x2040 - 3
  0x2040 - 5
  0x2040 - 6
  0x2040 - 3
  0x2040 - 3
  0x2040 - 7
  0x2040 - 8
  0x2040 - 3
  0x2040 - 3
  0x2040 - 4
  0x2040 - 3
  0x2040 - 2
  0x2040 - 6
  0x2040 - 4
  0x2040 - 4
  0x2040 - 3
  0x2040 - 1
  0x2040 - 4
  0x2040 - 3
  0x2040 - 7
  0x2040 - 4
  0x2040 - 6
  0x2040 - 5
  0x2040 - 5
  0x2040 - 5
  0x2040 - 3
  0x2040 - 6
  0x2040 - 6
  0x2040 - 3
  0x2040 - 3
  0x2040 - 3
  0x2080 - 6
  0x2080 - 7
  0x2080 - 6
  0x2080 - 4
  0x2080 - 2
  0x2080 - 3
  0x2080 - 2
  0x2080 - 5
  0x2080 - 4
  0x2080 - 3
  0x2080 - 2
  0x2080 - 5
  0x2080 - 3
  0x2080 - 4
  0x2080 - 4
  0x2080 - 5
  0x2080 - 2
  0x2080 - 3
  0x2080 - 3
  0x2080 - 7
  0x2080 - 7
  0x2080 - 7
  0x2080 - 1
  0x2080 - 3
  0x2080 - 6
  0x2080 - 4
  0x2080 - 2
  0x2080 - 5
  0x2080 - 2
  0x2080 - 4
  0x2080 - 4
  0x2080 - 1
  0x2080 - 3
  0x2080 - 8
  0x2080 - 2
  0x2080 - 3
  0x2080 - 3
  0x2080 - 4
  0x2080 - 6
  0x2080 - 5
  0x2080 - 4
  0x20c0 - 12
  0x20c0 - 2
  0x20c0 - 7
  0x20c0 - 4
  0x20c0 - 5
  0x20c0 - 5
  0x20c0 - 7
  0x20c0 - 6
  0x20c0 - 3
  0x20c0 - 3
  0x20c0 - 4
  0x20c0 - 5
  0x20c0 - 3
  0x20c0 - 9
  0x20c0 - 8
  0x20c0 - 2
  0x20c0 - 5
  0x20c0 - 3
  0x20c0 - 2
  0x20c0 - 2
  0x20c0 - 2
  0x20c0 - 2
  0x20c0 - 5
  0x20c0 - 2
  0x20c0 - 4
  0x20c0 - 7
  0x20c0 - 5
  0x20c0 - 2
  0x20c0 - 3
  0x20c0 - 4
  0x20c0 - 8
  0x20c0 - 5
  0x20c0 - 5
  0x20c0 - 8
  0x20c0 - 3
  0x20c0 - 2
  0x20c0 - 3
  0x2100 - 6
  0x2100 - 2
  0x2100 - 6
  0x2100 - 4
  0x2100 - 5
  0x2100 - 2
  0x2100 - 5
  0x2100 - 5
  0x2100 - 1
  0x2100 - 5
  0x2100 - 3
  0x2100 - 3
  0x2100 - 4
  0x2100 - 3
  0x2100 - 2
  0x2100 - 8
  0x2100 - 3
  0x2100 - 3
  0x2100 - 3
  0x2100 - 3
  0x2100 - 5
  0x2100 - 2
  0x2100 - 2
  0x2100 - 3
  0x2100 - 4
  0x2100 - 7
  0x2100 - 6
  0x2100 - 3
  0x2100 - 4
  0x2100 - 2
  0x2100 - 3
  0x2100 - 2
  0x2100 - 4
  0x2100 - 1
  0x2100 - 6
  0x2100 - 3
  0x2100 - 2
  0x2100 - 6
  0x2140 - 5
  0x2140 - 7
  0x2140 - 3
  0x2140 - 5
  0x2140 - 7
  0x2140 - 2
  0x2140 - 6
  0x2140 - 4
  0x2140 - 6
  0x2140 - 4
  0x2140 - 1
  0x2140 - 5
  0x2140 - 3
  0x2140 - 2
  0x2140 - 1
  0x2140 - 4
  0x2140 - 7
  0x2140 - 1
  0x2140 - 6
  0x2140 - 5
  0x2140 - 2
  0x2140 - 5
  0x2140 - 4
  0x2140 - 6
  0x2140 - 3
  0x2140 - 3
  0x2140 - 6
  0x2140 - 2
  0x2140 - 6
  0x2140 - 1
  0x2140 - 1
  0x2140 - 3
  0x2140 - 5
  0x2140 - 7
  0x2140 - 8
  0x2140 - 4
  0x2140 - 10
  0x2140 - 8
  0x2140 - 1
  0x2140 - 4
  0x2140 - 11
  0x2180 - 10
  0x2180 - 7
  0x2180 - 11
  0x2180 - 8
  0x2180 - 8
  0x2180 - 6
  0x2180 - 3
  0x2180 - 3
  0x2180 - 8
  0x2180 - 5
  0x2180 - 4
  0x2180 - 1
  0x2180 - 3
  0x2180 - 4
  0x2180 - 9
  0x2180 - 4
  0x2180 - 9
  0x2180 - 7
  0x2180 - 8
  0x2180 - 7
  0x2180 - 5
  0x2180 - 7
  0x2180 - 11
  0x2180 - 12
  0x2180 - 9
  0x2180 - 7
  0x2180 - 7
  0x2180 - 9
  0x2180 - 7
  0x2180 - 5
  0x2180 - 6
  0x2180 - 4
  0x2180 - 4
  0x2180 - 6
  0x2180 - 7
  0x2180 - 7
  0x2180 - 3
  0x2180 - 7
  0x2180 - 7
  0x21c0 - 5
  0x21c0 - 4
  0x21c0 - 6
  0x21c0 - 4
  0x21c0 - 2
  0x21c0 - 9
  0x21c0 - 5
  0x21c0 - 5
  0x21c0 - 3
  0x21c0 - 2
  0x21c0 - 6
  0x21c0 - 5
  0x21c0 - 11
  0x21c0 - 4
  0x21c0 - 3
  0x21c0 - 8
  0x21c0 - 4
  0x21c0 - 7
  0x21c0 - 8
  0x21c0 - 3
  0x21c0 - 2
  0x21c0 - 4
  0x21c0 - 8
  0x21c0 - 4
  0x21c0 - 4
  0x21c0 - 6
  0x21c0 - 6
  0x21c0 - 3
  0x21c0 - 2
  0x21c0 - 4
  0x21c0 - 1
  0x21c0 - 3
  0x21c0 - 2
  0x21c0 - 4
  0x21c0 - 5
  0x21c0 - 4
  0x21c0 - 3
  0x21c0 - 5
  0x21c0 - 2
  0x21c0 - 2
  0x21c0 - 4
  0x21c0 - 4
  0x2200 - 5
  0x2200 - 2
  0x2200 - 1
  0x2200 - 3
  0x2200 - 1
  0x2200 - 2
  0x2200 - 3
  0x2200 - 11
  0x2200 - 1
