Offset,Hits
   0x700 - 6
   0x700 - 2
   0x700 - 5
   0x700 - 6
   0x700 - 4
   0x700 - 3
   0x700 - 5
   0x700 - 7
   0x700 - 6
   0x700 - 2
   0x700 - 7
   0x700 - 2
   0x700 - 2
   0x700 - 5
   0x700 - 2
   0x700 - 5
   0x700 - 22
   0x700 - 64
   0x700 - 55
   0x700 - 21
   0x700 - 43
   0x700 - 57
   0x700 - 45
   0x700 - 43
   0x700 - 28
   0x700 - 52
   0x700 - 50
   0x700 - 21
   0x700 - 63
   0x700 - 65
   0x700 - 57
   0x700 - 47
   0x700 - 46
   0x700 - 63
   0x700 - 62
   0x700 - 65
   0x700 - 63
   0x700 - 70
   0x700 - 57
   0x700 - 71
   0x700 - 63
   0x700 - 62
   0x700 - 70
   0x700 - 69
   0x700 - 70
   0x700 - 60
   0x700 - 47
   0x700 - 51
   0x700 - 53
   0x700 - 25
   0x700 - 16
   0x700 - 64
   0x700 - 70
   0x700 - 58
   0x700 - 66
   0x700 - 65
   0x700 - 68
   0x700 - 65
   0x700 - 74
   0x700 - 60
   0x700 - 53
   0x700 - 53
   0x700 - 54
   0x700 - 59
   0x700 - 72
   0x700 - 61
   0x700 - 62
   0x700 - 68
   0x700 - 66
   0x700 - 60
   0x700 - 62
   0x700 - 67
   0x700 - 73
   0x700 - 49
   0x700 - 40
   0x700 - 46
   0x700 - 46
   0x700 - 53
   0x700 - 22
   0x700 - 43
   0x700 - 64
   0x700 - 66
   0x700 - 64
   0x700 - 64
   0x700 - 58
   0x700 - 67
   0x700 - 66
   0x700 - 65
   0x700 - 65
   0x700 - 60
   0x700 - 66
   0x700 - 66
   0x700 - 50
   0x700 - 65
   0x700 - 65
   0x700 - 72
   0x700 - 64
   0x700 - 63
   0x700 - 68
   0x700 - 66
   0x700 - 69
   0x700 - 47
   0x700 - 4
   0x700 - 3
   0x700 - 2
   0x700 - 4
   0x700 - 2
   0x700 - 11
   0x700 - 2
   0x700 - 8
   0x700 - 4
   0x700 - 4
   0x700 - 8
   0x700 - 7
   0x700 - 3
   0x700 - 6
   0x700 - 6
   0x700 - 4
   0x700 - 8
   0x700 - 2
   0x700 - 2
   0x700 - 2
   0x700 - 2
   0x700 - 5
   0x700 - 2
   0x700 - 5
   0x700 - 3
   0x700 - 5
   0x700 - 2
   0x700 - 5
   0x700 - 4
   0x700 - 27
   0x700 - 45
   0x700 - 67
   0x700 - 9
   0x700 - 49
   0x700 - 45
   0x700 - 53
   0x700 - 39
   0x700 - 45
   0x700 - 66
   0x700 - 56
   0x700 - 62
   0x700 - 58
   0x700 - 58
   0x700 - 58
   0x700 - 62
   0x700 - 62
   0x700 - 62
   0x700 - 69
   0x700 - 56
   0x700 - 66
   0x700 - 63
   0x700 - 3
   0x700 - 62
   0x700 - 64
   0x700 - 54
   0x700 - 53
   0x700 - 62
   0x700 - 63
   0x700 - 50
   0x700 - 45
   0x700 - 60
   0x700 - 64
   0x700 - 66
   0x700 - 62
   0x700 - 69
   0x700 - 61
   0x700 - 63
   0x700 - 65
   0x700 - 62
   0x700 - 71
   0x700 - 62
   0x700 - 63
   0x700 - 68
   0x700 - 64
   0x700 - 61
   0x700 - 65
   0x700 - 64
   0x700 - 72
   0x700 - 67
   0x700 - 5
   0x700 - 2
   0x700 - 2
   0x700 - 2
   0x700 - 2
   0x700 - 2
   0x700 - 5
   0x700 - 9
   0x700 - 3
   0x700 - 4
   0x700 - 2
   0x700 - 3
   0x700 - 7
   0x700 - 5
   0x700 - 4
   0x700 - 45
   0x700 - 32
   0x700 - 17
   0x700 - 53
   0x700 - 51
   0x700 - 53
   0x700 - 72
   0x700 - 63
   0x700 - 72
   0x700 - 73
   0x700 - 63
   0x700 - 70
   0x700 - 59
   0x700 - 68
   0x700 - 67
   0x700 - 65
   0x700 - 73
   0x700 - 70
   0x700 - 69
   0x700 - 65
   0x700 - 72
   0x700 - 67
   0x700 - 73
   0x700 - 71
   0x700 - 66
   0x700 - 54
   0x700 - 51
   0x700 - 48
   0x700 - 53
   0x700 - 54
   0x700 - 54
   0x700 - 14
   0x700 - 66
   0x700 - 64
   0x700 - 60
   0x700 - 66
   0x700 - 67
   0x700 - 57
   0x700 - 54
   0x700 - 54
   0x700 - 47
   0x700 - 50
   0x700 - 50
   0x700 - 50
   0x700 - 46
   0x700 - 52
   0x700 - 52
   0x700 - 47
   0x700 - 49
   0x700 - 49
   0x700 - 48
   0x700 - 48
   0x700 - 67
   0x700 - 65
   0x700 - 66
   0x700 - 67
   0x700 - 56
   0x700 - 67
   0x700 - 61
   0x700 - 60
   0x700 - 66
   0x700 - 68
   0x700 - 65
   0x700 - 67
   0x700 - 67
   0x700 - 58
   0x700 - 64
   0x700 - 53
   0x700 - 64
   0x700 - 61
   0x700 - 60
   0x700 - 65
   0x700 - 49
   0x700 - 49
   0x700 - 47
   0x700 - 51
   0x700 - 40
   0x700 - 36
   0x700 - 2
   0x700 - 3
   0x700 - 2
   0x700 - 4
   0x700 - 3
   0x700 - 2
   0x700 - 3
   0x700 - 3
   0x700 - 3
   0x700 - 2
   0x700 - 3
   0x700 - 4
   0x700 - 4
   0x700 - 3
   0x700 - 2
   0x700 - 3
   0x700 - 5
   0x700 - 2
   0x700 - 2
   0x700 - 30
   0x700 - 71
   0x700 - 70
   0x700 - 53
   0x7
